timestamp,machine_id,machine_type,power_kw,temperature_c,vibration_hz,pressure_bar,hour_of_day,day_of_week,month,is_anomaly
2024-06-30 18:00:00,ELEC-004,Éclairage/Bureautique,1.85,40.5,4.4,3.21,18,6,6,0
2024-06-30 19:00:00,CLIM-001,Climatisation,9.11,38.9,4.7,4.46,19,6,6,0
2024-06-30 19:00:00,FRIG-002,Réfrigération,3.58,43.1,4.1,4.45,19,6,6,0
2024-06-30 19:00:00,POMP-003,Pompe Hydraulique,7.67,38.6,33.6,2.99,19,6,6,0
2024-06-30 19:00:00,ELEC-004,Éclairage/Bureautique,2.12,37.2,5.0,4.3,19,6,6,0
2024-06-30 20:00:00,CLIM-001,Climatisation,9.63,45.3,3.3,4.66,20,6,6,0
2024-06-30 20:00:00,FRIG-002,Réfrigération,3.52,47.0,5.6,4.84,20,6,6,0
2024-06-30 20:00:00,POMP-003,Pompe Hydraulique,5.66,31.8,29.1,3.23,20,6,6,0
2024-06-30 20:00:00,ELEC-004,Éclairage/Bureautique,2.63,44.2,6.4,4.73,20,6,6,0
2024-06-30 21:00:00,CLIM-001,Climatisation,3.65,32.3,7.3,3.13,21,6,6,0
2024-06-30 21:00:00,FRIG-002,Réfrigération,1.6,31.7,4.1,2.66,21,6,6,0
2024-06-30 21:00:00,POMP-003,Pompe Hydraulique,3.17,28.3,27.3,2.23,21,6,6,0
2024-06-30 21:00:00,ELEC-004,Éclairage/Bureautique,1.14,33.4,7.0,2.94,21,6,6,0
2024-06-30 22:00:00,CLIM-001,Climatisation,3.6,32.8,5.3,3.34,22,6,6,0
2024-06-30 22:00:00,FRIG-002,Réfrigération,2.01,35.0,4.0,3.58,22,6,6,0
2024-06-30 22:00:00,POMP-003,Pompe Hydraulique,6.2,33.7,29.3,3.46,22,6,6,0
2024-06-30 22:00:00,ELEC-004,Éclairage/Bureautique,1.27,34.4,4.9,3.14,22,6,6,0
2024-06-30 23:00:00,CLIM-001,Climatisation,4.16,33.6,4.9,3.57,23,6,6,0
2024-06-30 23:00:00,FRIG-002,Réfrigération,1.46,30.6,5.0,3.74,23,6,6,0
2024-06-30 23:00:00,POMP-003,Pompe Hydraulique,4.9,31.6,27.4,3.04,23,6,6,0
2024-06-30 23:00:00,ELEC-004,Éclairage/Bureautique,1.15,37.4,6.3,3.35,23,6,6,0
2024-07-01 00:00:00,CLIM-001,Climatisation,3.1,28.1,5.3,2.69,0,0,7,0
2024-07-01 00:00:00,FRIG-002,Réfrigération,1.24,29.6,5.9,3.06,0,0,7,0
2024-07-01 00:00:00,POMP-003,Pompe Hydraulique,4.8,32.2,21.6,2.53,0,0,7,0
2024-07-01 00:00:00,ELEC-004,Éclairage/Bureautique,0.59,29.3,5.3,2.64,0,0,7,0
2024-07-01 01:00:00,CLIM-001,Climatisation,3.84,35.0,5.0,2.82,1,0,7,0
2024-07-01 01:00:00,FRIG-002,Réfrigération,1.21,29.6,5.6,3.2,1,0,7,0
2024-07-01 01:00:00,POMP-003,Pompe Hydraulique,4.88,33.6,29.8,3.18,1,0,7,0
2024-07-01 01:00:00,ELEC-004,Éclairage/Bureautique,0.6,27.6,5.0,2.65,1,0,7,0
2024-07-01 02:00:00,CLIM-001,Climatisation,3.03,30.5,3.5,2.96,2,0,7,0
2024-07-01 02:00:00,FRIG-002,Réfrigération,1.24,31.7,2.9,3.56,2,0,7,0
2024-07-01 02:00:00,POMP-003,Pompe Hydraulique,4.83,29.9,25.8,2.71,2,0,7,0
2024-07-01 02:00:00,ELEC-004,Éclairage/Bureautique,0.44,29.0,7.4,2.36,2,0,7,0
2024-07-01 03:00:00,CLIM-001,Climatisation,2.65,33.0,5.5,2.17,3,0,7,0
2024-07-01 03:00:00,FRIG-002,Réfrigération,1.49,28.2,5.4,3.55,3,0,7,0
2024-07-01 03:00:00,POMP-003,Pompe Hydraulique,5.46,33.3,30.0,2.57,3,0,7,0
2024-07-01 03:00:00,ELEC-004,Éclairage/Bureautique,0.8,33.6,6.6,2.66,3,0,7,0
2024-07-01 04:00:00,CLIM-001,Climatisation,4.01,34.1,5.6,3.07,4,0,7,0
2024-07-01 04:00:00,FRIG-002,Réfrigération,1.27,33.2,5.0,2.73,4,0,7,0
2024-07-01 04:00:00,POMP-003,Pompe Hydraulique,4.89,31.3,24.0,2.57,4,0,7,0
2024-07-01 04:00:00,ELEC-004,Éclairage/Bureautique,0.64,26.7,6.9,2.53,4,0,7,0
2024-07-01 05:00:00,CLIM-001,Climatisation,4.12,33.8,3.8,3.19,5,0,7,0
2024-07-01 05:00:00,FRIG-002,Réfrigération,1.29,36.1,3.3,3.14,5,0,7,0
2024-07-01 05:00:00,POMP-003,Pompe Hydraulique,4.19,30.6,26.5,1.92,5,0,7,0
2024-07-01 05:00:00,ELEC-004,Éclairage/Bureautique,0.79,25.8,6.8,3.16,5,0,7,0
2024-07-01 06:00:00,CLIM-001,Climatisation,3.41,30.1,5.6,3.05,6,0,7,0
2024-07-01 06:00:00,FRIG-002,Réfrigération,1.73,37.2,5.1,3.33,6,0,7,0
2024-07-01 06:00:00,POMP-003,Pompe Hydraulique,8.59,53.2,88.3,2.95,6,0,7,1
2024-07-01 06:00:00,ELEC-004,Éclairage/Bureautique,0.61,29.1,5.7,2.52,6,0,7,0
2024-07-01 07:00:00,CLIM-001,Climatisation,6.66,40.3,5.5,3.53,7,0,7,0
2024-07-01 07:00:00,FRIG-002,Réfrigération,3.1,42.8,4.9,4.19,7,0,7,0
2024-07-01 07:00:00,POMP-003,Pompe Hydraulique,9.78,39.9,39.3,4.1,7,0,7,0
2024-07-01 07:00:00,ELEC-004,Éclairage/Bureautique,1.97,36.0,5.8,4.16,7,0,7,0
2024-07-01 08:00:00,CLIM-001,Climatisation,7.53,39.3,3.6,4.19,8,0,7,0
2024-07-01 08:00:00,FRIG-002,Réfrigération,2.57,39.5,5.5,3.49,8,0,7,0
2024-07-01 08:00:00,POMP-003,Pompe Hydraulique,12.11,36.5,41.7,4.26,8,0,7,0
2024-07-01 08:00:00,ELEC-004,Éclairage/Bureautique,1.72,35.6,4.8,3.65,8,0,7,0
2024-07-01 09:00:00,CLIM-001,Climatisation,7.14,36.2,7.6,3.61,9,0,7,0
2024-07-01 09:00:00,FRIG-002,Réfrigération,2.4,38.5,3.8,3.89,9,0,7,0
2024-07-01 09:00:00,POMP-003,Pompe Hydraulique,8.81,41.0,31.1,3.06,9,0,7,0
2024-07-01 09:00:00,ELEC-004,Éclairage/Bureautique,1.75,39.5,3.6,3.56,9,0,7,0
2024-07-01 10:00:00,CLIM-001,Climatisation,7.81,37.7,3.4,3.98,10,0,7,0
2024-07-01 10:00:00,FRIG-002,Réfrigération,3.41,40.9,6.2,4.2,10,0,7,0
2024-07-01 10:00:00,POMP-003,Pompe Hydraulique,14.25,45.1,43.9,4.92,10,0,7,0
2024-07-01 10:00:00,ELEC-004,Éclairage/Bureautique,2.28,40.6,4.6,3.78,10,0,7,0
2024-07-01 11:00:00,CLIM-001,Climatisation,8.26,39.8,5.7,4.5,11,0,7,0
2024-07-01 11:00:00,FRIG-002,Réfrigération,3.2,41.3,6.1,3.98,11,0,7,0
2024-07-01 11:00:00,POMP-003,Pompe Hydraulique,12.79,42.3,35.0,4.05,11,0,7,0
2024-07-01 11:00:00,ELEC-004,Éclairage/Bureautique,2.37,39.1,5.8,4.54,11,0,7,0
2024-07-01 12:00:00,CLIM-001,Climatisation,9.01,41.0,5.3,4.81,12,0,7,0
2024-07-01 12:00:00,FRIG-002,Réfrigération,3.83,46.6,3.6,5.0,12,0,7,0
2024-07-01 12:00:00,POMP-003,Pompe Hydraulique,11.92,41.4,40.9,4.21,12,0,7,0
2024-07-01 12:00:00,ELEC-004,Éclairage/Bureautique,2.38,40.2,5.1,4.16,12,0,7,0
2024-07-01 13:00:00,CLIM-001,Climatisation,9.98,46.9,4.4,5.18,13,0,7,0
2024-07-01 13:00:00,FRIG-002,Réfrigération,3.41,40.5,3.9,4.71,13,0,7,0
2024-07-01 13:00:00,POMP-003,Pompe Hydraulique,15.82,45.4,49.1,5.18,13,0,7,0
2024-07-01 13:00:00,ELEC-004,Éclairage/Bureautique,2.25,38.9,3.7,4.14,13,0,7,0
2024-07-01 14:00:00,CLIM-001,Climatisation,10.73,47.4,4.8,5.02,14,0,7,0
2024-07-01 14:00:00,FRIG-002,Réfrigération,3.38,44.5,5.3,4.91,14,0,7,0
2024-07-01 14:00:00,POMP-003,Pompe Hydraulique,13.29,44.7,45.7,4.34,14,0,7,0
2024-07-01 14:00:00,ELEC-004,Éclairage/Bureautique,2.46,45.5,6.2,4.34,14,0,7,0
2024-07-01 15:00:00,CLIM-001,Climatisation,10.17,46.6,5.3,4.28,15,0,7,0
2024-07-01 15:00:00,FRIG-002,Réfrigération,3.21,43.5,4.5,4.36,15,0,7,0
2024-07-01 15:00:00,POMP-003,Pompe Hydraulique,13.0,40.7,47.6,4.47,15,0,7,0
2024-07-01 15:00:00,ELEC-004,Éclairage/Bureautique,2.42,41.3,5.8,3.93,15,0,7,0
2024-07-01 16:00:00,CLIM-001,Climatisation,10.25,46.2,3.4,4.94,16,0,7,0
2024-07-01 16:00:00,FRIG-002,Réfrigération,3.59,49.6,5.1,4.88,16,0,7,0
2024-07-01 16:00:00,POMP-003,Pompe Hydraulique,12.16,41.3,43.2,3.97,16,0,7,0
2024-07-01 16:00:00,ELEC-004,Éclairage/Bureautique,2.39,41.1,4.5,4.51,16,0,7,0
2024-07-01 17:00:00,CLIM-001,Climatisation,7.24,41.0,5.9,4.28,17,0,7,0
2024-07-01 17:00:00,FRIG-002,Réfrigération,2.72,41.5,5.6,3.67,17,0,7,0
2024-07-01 17:00:00,POMP-003,Pompe Hydraulique,10.44,39.7,38.6,3.69,17,0,7,0
2024-07-01 17:00:00,ELEC-004,Éclairage/Bureautique,1.64,38.2,3.7,3.1,17,0,7,0
2024-07-01 18:00:00,CLIM-001,Climatisation,12.81,79.3,5.6,4.24,18,0,7,1
2024-07-01 18:00:00,FRIG-002,Réfrigération,2.49,37.6,3.3,4.25,18,0,7,0
2024-07-01 18:00:00,POMP-003,Pompe Hydraulique,10.82,37.6,41.1,3.68,18,0,7,0
2024-07-01 18:00:00,ELEC-004,Éclairage/Bureautique,1.58,37.8,5.0,3.78,18,0,7,0
2024-07-01 19:00:00,CLIM-001,Climatisation,7.44,41.0,3.4,3.92,19,0,7,0
2024-07-01 19:00:00,FRIG-002,Réfrigération,2.91,42.6,6.6,4.1,19,0,7,0
2024-07-01 19:00:00,POMP-003,Pompe Hydraulique,9.81,38.5,39.4,4.03,19,0,7,0
2024-07-01 19:00:00,ELEC-004,Éclairage/Bureautique,1.68,36.5,3.9,3.08,19,0,7,0
2024-07-01 20:00:00,CLIM-001,Climatisation,7.14,38.8,5.2,4.17,20,0,7,0
2024-07-01 20:00:00,FRIG-002,Réfrigération,2.77,42.2,5.3,4.14,20,0,7,0
2024-07-01 20:00:00,POMP-003,Pompe Hydraulique,11.72,46.3,35.5,4.52,20,0,7,0
2024-07-01 20:00:00,ELEC-004,Éclairage/Bureautique,1.67,33.7,5.8,3.68,20,0,7,0
2024-07-01 21:00:00,CLIM-001,Climatisation,3.02,30.4,8.3,2.81,21,0,7,0
2024-07-01 21:00:00,FRIG-002,Réfrigération,0.67,34.1,5.1,2.78,21,0,7,0
2024-07-01 21:00:00,POMP-003,Pompe Hydraulique,5.17,34.4,25.4,2.91,21,0,7,0
2024-07-01 21:00:00,ELEC-004,Éclairage/Bureautique,0.73,29.5,4.9,2.67,21,0,7,0
2024-07-01 22:00:00,CLIM-001,Climatisation,3.83,30.9,4.9,3.11,22,0,7,0
2024-07-01 22:00:00,FRIG-002,Réfrigération,1.86,31.0,4.9,3.22,22,0,7,0
2024-07-01 22:00:00,POMP-003,Pompe Hydraulique,6.24,30.9,31.9,2.78,22,0,7,0
2024-07-01 22:00:00,ELEC-004,Éclairage/Bureautique,1.08,63.9,19.4,2.32,22,0,7,1
2024-07-01 23:00:00,CLIM-001,Climatisation,4.28,30.1,5.1,3.65,23,0,7,0
2024-07-01 23:00:00,FRIG-002,Réfrigération,1.4,30.8,6.5,2.46,23,0,7,0
2024-07-01 23:00:00,POMP-003,Pompe Hydraulique,4.82,31.4,28.3,2.82,23,0,7,0
2024-07-01 23:00:00,ELEC-004,Éclairage/Bureautique,1.09,32.0,5.0,2.39,23,0,7,0
2024-07-02 00:00:00,CLIM-001,Climatisation,4.05,29.7,5.5,3.01,0,1,7,0
2024-07-02 00:00:00,FRIG-002,Réfrigération,0.91,30.5,4.0,2.99,0,1,7,0
2024-07-02 00:00:00,POMP-003,Pompe Hydraulique,4.32,29.8,32.2,3.24,0,1,7,0
2024-07-02 00:00:00,ELEC-004,Éclairage/Bureautique,0.99,32.3,5.6,2.37,0,1,7,0
2024-07-02 01:00:00,CLIM-001,Climatisation,4.95,35.9,6.4,3.24,1,1,7,0
2024-07-02 01:00:00,FRIG-002,Réfrigération,1.06,31.0,3.7,2.9,1,1,7,0
2024-07-02 01:00:00,POMP-003,Pompe Hydraulique,5.78,33.1,31.9,3.45,1,1,7,0
2024-07-02 01:00:00,ELEC-004,Éclairage/Bureautique,0.67,31.7,5.3,2.45,1,1,7,0
2024-07-02 02:00:00,CLIM-001,Climatisation,3.54,34.5,5.1,3.23,2,1,7,0
2024-07-02 02:00:00,FRIG-002,Réfrigération,1.18,32.6,5.2,2.93,2,1,7,0
2024-07-02 02:00:00,POMP-003,Pompe Hydraulique,2.53,28.5,30.6,2.95,2,1,7,0
2024-07-02 02:00:00,ELEC-004,Éclairage/Bureautique,0.69,31.7,5.3,2.72,2,1,7,0
2024-07-02 03:00:00,CLIM-001,Climatisation,4.94,36.4,5.6,3.28,3,1,7,0
2024-07-02 03:00:00,FRIG-002,Réfrigération,1.37,31.7,4.5,3.0,3,1,7,0
2024-07-02 03:00:00,POMP-003,Pompe Hydraulique,2.56,29.9,29.0,2.45,3,1,7,0
2024-07-02 03:00:00,ELEC-004,Éclairage/Bureautique,0.54,28.3,4.8,2.14,3,1,7,0
2024-07-02 04:00:00,CLIM-001,Climatisation,4.52,30.0,4.8,3.15,4,1,7,0
2024-07-02 04:00:00,FRIG-002,Réfrigération,1.6,35.2,7.0,3.13,4,1,7,0
2024-07-02 04:00:00,POMP-003,Pompe Hydraulique,4.59,29.1,24.2,3.04,4,1,7,0
2024-07-02 04:00:00,ELEC-004,Éclairage/Bureautique,0.73,28.8,4.1,2.88,4,1,7,0
2024-07-02 05:00:00,CLIM-001,Climatisation,2.59,31.5,5.7,2.69,5,1,7,0
2024-07-02 05:00:00,FRIG-002,Réfrigération,1.17,34.1,4.8,2.67,5,1,7,0
2024-07-02 05:00:00,POMP-003,Pompe Hydraulique,5.46,35.5,28.5,3.45,5,1,7,0
2024-07-02 05:00:00,ELEC-004,Éclairage/Bureautique,0.46,26.9,6.3,2.77,5,1,7,0
2024-07-02 06:00:00,CLIM-001,Climatisation,4.32,30.9,5.7,3.07,6,1,7,0
2024-07-02 06:00:00,FRIG-002,Réfrigération,1.36,33.4,3.8,2.81,6,1,7,0
2024-07-02 06:00:00,POMP-003,Pompe Hydraulique,5.11,33.3,30.6,3.28,6,1,7,0
2024-07-02 06:00:00,ELEC-004,Éclairage/Bureautique,0.59,26.4,4.4,2.5,6,1,7,0
2024-07-02 07:00:00,CLIM-001,Climatisation,7.35,36.2,5.2,3.86,7,1,7,0
2024-07-02 07:00:00,FRIG-002,Réfrigération,2.82,39.8,4.0,3.67,7,1,7,0
2024-07-02 07:00:00,POMP-003,Pompe Hydraulique,10.21,41.8,38.3,3.56,7,1,7,0
2024-07-02 07:00:00,ELEC-004,Éclairage/Bureautique,1.65,36.2,6.6,3.24,7,1,7,0
2024-07-02 08:00:00,CLIM-001,Climatisation,7.22,40.2,4.8,4.61,8,1,7,0
2024-07-02 08:00:00,FRIG-002,Réfrigération,2.98,42.1,3.7,4.11,8,1,7,0
2024-07-02 08:00:00,POMP-003,Pompe Hydraulique,17.54,59.7,86.4,4.01,8,1,7,1
2024-07-02 08:00:00,ELEC-004,Éclairage/Bureautique,1.58,30.8,5.9,3.32,8,1,7,0
2024-07-02 09:00:00,CLIM-001,Climatisation,7.17,39.6,3.8,3.4,9,1,7,0
2024-07-02 09:00:00,FRIG-002,Réfrigération,2.95,43.1,6.1,4.58,9,1,7,0
2024-07-02 09:00:00,POMP-003,Pompe Hydraulique,9.88,39.0,37.0,3.73,9,1,7,0
2024-07-02 09:00:00,ELEC-004,Éclairage/Bureautique,1.85,37.5,5.0,4.19,9,1,7,0
2024-07-02 10:00:00,CLIM-001,Climatisation,9.6,44.9,6.2,5.12,10,1,7,0
2024-07-02 10:00:00,FRIG-002,Réfrigération,3.5,44.8,3.6,4.62,10,1,7,0
2024-07-02 10:00:00,POMP-003,Pompe Hydraulique,13.45,43.4,42.5,4.25,10,1,7,0
2024-07-02 10:00:00,ELEC-004,Éclairage/Bureautique,2.34,38.8,6.4,3.84,10,1,7,0
2024-07-02 11:00:00,CLIM-001,Climatisation,9.47,43.3,3.0,4.59,11,1,7,0
2024-07-02 11:00:00,FRIG-002,Réfrigération,3.81,43.4,4.1,4.64,11,1,7,0
2024-07-02 11:00:00,POMP-003,Pompe Hydraulique,11.45,41.3,38.0,3.49,11,1,7,0
2024-07-02 11:00:00,ELEC-004,Éclairage/Bureautique,2.07,39.4,4.6,3.54,11,1,7,0
2024-07-02 12:00:00,CLIM-001,Climatisation,10.52,43.3,5.1,4.94,12,1,7,0
2024-07-02 12:00:00,FRIG-002,Réfrigération,3.51,40.2,4.6,3.98,12,1,7,0
2024-07-02 12:00:00,POMP-003,Pompe Hydraulique,12.24,43.2,34.9,3.99,12,1,7,0
2024-07-02 12:00:00,ELEC-004,Éclairage/Bureautique,2.51,42.7,5.3,4.24,12,1,7,0
2024-07-02 13:00:00,CLIM-001,Climatisation,9.17,43.5,5.2,4.87,13,1,7,0
2024-07-02 13:00:00,FRIG-002,Réfrigération,3.42,44.1,5.7,4.7,13,1,7,0
2024-07-02 13:00:00,POMP-003,Pompe Hydraulique,13.16,43.5,47.0,4.7,13,1,7,0
2024-07-02 13:00:00,ELEC-004,Éclairage/Bureautique,2.38,37.3,3.1,4.37,13,1,7,0
2024-07-02 14:00:00,CLIM-001,Climatisation,9.27,41.6,5.2,4.44,14,1,7,0
2024-07-02 14:00:00,FRIG-002,Réfrigération,3.18,42.3,5.7,4.66,14,1,7,0
2024-07-02 14:00:00,POMP-003,Pompe Hydraulique,13.99,40.5,40.9,4.21,14,1,7,0
2024-07-02 14:00:00,ELEC-004,Éclairage/Bureautique,2.33,42.3,5.5,3.96,14,1,7,0
2024-07-02 15:00:00,CLIM-001,Climatisation,8.65,42.3,6.3,4.68,15,1,7,0
2024-07-02 15:00:00,FRIG-002,Réfrigération,3.39,41.6,4.2,4.51,15,1,7,0
2024-07-02 15:00:00,POMP-003,Pompe Hydraulique,14.95,43.7,47.1,4.54,15,1,7,0
2024-07-02 15:00:00,ELEC-004,Éclairage/Bureautique,2.24,39.2,5.8,4.09,15,1,7,0
2024-07-02 16:00:00,CLIM-001,Climatisation,10.37,44.2,5.4,4.4,16,1,7,0
2024-07-02 16:00:00,FRIG-002,Réfrigération,3.49,44.2,4.9,4.22,16,1,7,0
2024-07-02 16:00:00,POMP-003,Pompe Hydraulique,13.71,45.5,48.2,4.68,16,1,7,0
2024-07-02 16:00:00,ELEC-004,Éclairage/Bureautique,2.3,40.6,4.7,3.99,16,1,7,0
2024-07-02 17:00:00,CLIM-001,Climatisation,7.56,38.7,6.0,4.38,17,1,7,0
2024-07-02 17:00:00,FRIG-002,Réfrigération,2.29,40.0,5.3,3.74,17,1,7,0
2024-07-02 17:00:00,POMP-003,Pompe Hydraulique,8.84,38.8,31.4,3.55,17,1,7,0
2024-07-02 17:00:00,ELEC-004,Éclairage/Bureautique,1.6,36.3,4.6,3.22,17,1,7,0
2024-07-02 18:00:00,CLIM-001,Climatisation,6.97,38.7,5.1,4.12,18,1,7,0
2024-07-02 18:00:00,FRIG-002,Réfrigération,3.0,40.9,4.0,4.1,18,1,7,0
2024-07-02 18:00:00,POMP-003,Pompe Hydraulique,10.63,42.5,42.2,3.78,18,1,7,0
2024-07-02 18:00:00,ELEC-004,Éclairage/Bureautique,1.69,34.0,7.3,3.19,18,1,7,0
2024-07-02 19:00:00,CLIM-001,Climatisation,7.76,41.9,5.5,4.19,19,1,7,0
2024-07-02 19:00:00,FRIG-002,Réfrigération,2.53,38.0,4.7,4.07,19,1,7,0
2024-07-02 19:00:00,POMP-003,Pompe Hydraulique,10.77,42.1,36.7,3.63,19,1,7,0
2024-07-02 19:00:00,ELEC-004,Éclairage/Bureautique,1.75,40.0,5.5,3.17,19,1,7,0
2024-07-02 20:00:00,CLIM-001,Climatisation,6.82,39.0,5.5,4.1,20,1,7,0
2024-07-02 20:00:00,FRIG-002,Réfrigération,2.69,37.1,5.1,3.94,20,1,7,0
2024-07-02 20:00:00,POMP-003,Pompe Hydraulique,10.87,39.6,39.7,3.54,20,1,7,0
2024-07-02 20:00:00,ELEC-004,Éclairage/Bureautique,1.9,37.3,6.2,3.84,20,1,7,0
2024-07-02 21:00:00,CLIM-001,Climatisation,3.16,28.5,4.9,3.23,21,1,7,0
2024-07-02 21:00:00,FRIG-002,Réfrigération,1.54,29.9,1.8,3.26,21,1,7,0
2024-07-02 21:00:00,POMP-003,Pompe Hydraulique,6.46,33.0,31.2,3.0,21,1,7,0
2024-07-02 21:00:00,ELEC-004,Éclairage/Bureautique,0.7,25.2,3.4,2.27,21,1,7,0
2024-07-02 22:00:00,CLIM-001,Climatisation,3.2,29.0,5.2,2.87,22,1,7,0
2024-07-02 22:00:00,FRIG-002,Réfrigération,0.86,29.9,4.3,3.13,22,1,7,0
2024-07-02 22:00:00,POMP-003,Pompe Hydraulique,3.82,29.1,28.6,2.9,22,1,7,0
2024-07-02 22:00:00,ELEC-004,Éclairage/Bureautique,0.77,29.4,7.2,2.64,22,1,7,0
2024-07-02 23:00:00,CLIM-001,Climatisation,3.85,33.5,6.6,2.79,23,1,7,0
2024-07-02 23:00:00,FRIG-002,Réfrigération,1.04,34.5,5.0,2.72,23,1,7,0
2024-07-02 23:00:00,POMP-003,Pompe Hydraulique,4.66,32.9,26.4,3.49,23,1,7,0
2024-07-02 23:00:00,ELEC-004,Éclairage/Bureautique,0.34,26.0,5.5,2.69,23,1,7,0
2024-07-03 00:00:00,CLIM-001,Climatisation,3.92,33.0,3.6,2.27,0,2,7,0
2024-07-03 00:00:00,FRIG-002,Réfrigération,1.5,34.8,5.4,2.81,0,2,7,0
2024-07-03 00:00:00,POMP-003,Pompe Hydraulique,7.04,36.0,31.9,3.1,0,2,7,0
2024-07-03 00:00:00,ELEC-004,Éclairage/Bureautique,0.89,28.9,5.4,3.12,0,2,7,0
2024-07-03 01:00:00,CLIM-001,Climatisation,4.28,33.5,3.9,3.53,1,2,7,0
2024-07-03 01:00:00,FRIG-002,Réfrigération,3.01,49.7,9.7,2.78,1,2,7,1
2024-07-03 01:00:00,POMP-003,Pompe Hydraulique,2.5,32.6,28.4,2.22,1,2,7,0
2024-07-03 01:00:00,ELEC-004,Éclairage/Bureautique,0.85,31.9,4.9,2.52,1,2,7,0
2024-07-03 02:00:00,CLIM-001,Climatisation,3.71,31.1,4.2,2.84,2,2,7,0
2024-07-03 02:00:00,FRIG-002,Réfrigération,1.58,32.9,2.8,3.22,2,2,7,0
2024-07-03 02:00:00,POMP-003,Pompe Hydraulique,3.98,28.2,18.4,2.5,2,2,7,0
2024-07-03 02:00:00,ELEC-004,Éclairage/Bureautique,0.91,30.6,4.7,2.81,2,2,7,0
2024-07-03 03:00:00,CLIM-001,Climatisation,4.98,34.2,5.1,3.18,3,2,7,0
2024-07-03 03:00:00,FRIG-002,Réfrigération,0.96,29.6,6.1,2.72,3,2,7,0
2024-07-03 03:00:00,POMP-003,Pompe Hydraulique,3.99,29.1,25.4,2.65,3,2,7,0
2024-07-03 03:00:00,ELEC-004,Éclairage/Bureautique,0.96,31.6,6.3,2.96,3,2,7,0
2024-07-03 04:00:00,CLIM-001,Climatisation,3.67,31.8,5.3,2.52,4,2,7,0
2024-07-03 04:00:00,FRIG-002,Réfrigération,0.92,34.5,5.6,2.87,4,2,7,0
2024-07-03 04:00:00,POMP-003,Pompe Hydraulique,5.27,32.2,21.6,3.26,4,2,7,0
2024-07-03 04:00:00,ELEC-004,Éclairage/Bureautique,0.93,31.4,5.3,2.98,4,2,7,0
2024-07-03 05:00:00,CLIM-001,Climatisation,3.72,35.7,6.3,3.06,5,2,7,0
2024-07-03 05:00:00,FRIG-002,Réfrigération,1.75,37.4,3.3,3.22,5,2,7,0
2024-07-03 05:00:00,POMP-003,Pompe Hydraulique,3.51,27.8,22.8,2.93,5,2,7,0
2024-07-03 05:00:00,ELEC-004,Éclairage/Bureautique,0.78,29.6,5.5,3.24,5,2,7,0
2024-07-03 06:00:00,CLIM-001,Climatisation,2.95,32.9,4.8,2.56,6,2,7,0
2024-07-03 06:00:00,FRIG-002,Réfrigération,0.96,31.9,4.0,2.42,6,2,7,0
2024-07-03 06:00:00,POMP-003,Pompe Hydraulique,5.49,29.6,26.5,3.18,6,2,7,0
2024-07-03 06:00:00,ELEC-004,Éclairage/Bureautique,0.79,33.4,4.7,2.38,6,2,7,0
2024-07-03 07:00:00,CLIM-001,Climatisation,7.16,39.9,6.0,3.78,7,2,7,0
2024-07-03 07:00:00,FRIG-002,Réfrigération,2.95,44.1,4.1,4.45,7,2,7,0
2024-07-03 07:00:00,POMP-003,Pompe Hydraulique,10.83,38.7,36.5,4.06,7,2,7,0
2024-07-03 07:00:00,ELEC-004,Éclairage/Bureautique,1.45,34.9,6.8,3.38,7,2,7,0
2024-07-03 08:00:00,CLIM-001,Climatisation,6.72,34.8,5.5,3.56,8,2,7,0
2024-07-03 08:00:00,FRIG-002,Réfrigération,2.49,42.1,3.5,3.9,8,2,7,0
2024-07-03 08:00:00,POMP-003,Pompe Hydraulique,11.25,40.8,45.2,4.17,8,2,7,0
2024-07-03 08:00:00,ELEC-004,Éclairage/Bureautique,1.82,39.5,3.8,3.59,8,2,7,0
2024-07-03 09:00:00,CLIM-001,Climatisation,6.98,40.9,2.9,3.45,9,2,7,0
2024-07-03 09:00:00,FRIG-002,Réfrigération,3.48,37.9,4.8,4.44,9,2,7,0
2024-07-03 09:00:00,POMP-003,Pompe Hydraulique,11.69,42.9,43.2,3.63,9,2,7,0
2024-07-03 09:00:00,ELEC-004,Éclairage/Bureautique,1.85,35.5,4.3,3.99,9,2,7,0
2024-07-03 10:00:00,CLIM-001,Climatisation,10.17,44.2,4.3,4.94,10,2,7,0
2024-07-03 10:00:00,FRIG-002,Réfrigération,3.48,46.2,5.3,4.38,10,2,7,0
2024-07-03 10:00:00,POMP-003,Pompe Hydraulique,12.84,44.1,39.9,4.38,10,2,7,0
2024-07-03 10:00:00,ELEC-004,Éclairage/Bureautique,2.06,39.0,2.9,4.27,10,2,7,0
2024-07-03 11:00:00,CLIM-001,Climatisation,10.39,46.9,4.7,4.59,11,2,7,0
2024-07-03 11:00:00,FRIG-002,Réfrigération,3.32,43.1,4.9,4.43,11,2,7,0
2024-07-03 11:00:00,POMP-003,Pompe Hydraulique,13.82,44.6,49.6,4.76,11,2,7,0
2024-07-03 11:00:00,ELEC-004,Éclairage/Bureautique,1.96,36.9,5.4,3.81,11,2,7,0
2024-07-03 12:00:00,CLIM-001,Climatisation,10.12,44.3,5.9,5.52,12,2,7,0
2024-07-03 12:00:00,FRIG-002,Réfrigération,5.48,71.6,15.9,4.2,12,2,7,1
2024-07-03 12:00:00,POMP-003,Pompe Hydraulique,11.95,40.8,48.7,4.12,12,2,7,0
